ESR,ESL,IntOblR,IntOblL,LatR,LatL,AbsR,AbsL,ExtOblR,ExtOblL
-0.002682,-0.011881,0.019657,0.021299,0.000931,-0.008924,-0.035862,0.019328,0.028855,0.061707
-0.007282,-0.00991,0.024913,0.019657,0.00783,-0.012538,-0.029292,0.021956,0.008816,0.055137
-0.002682,-0.008596,0.0167,0.019657,0.015715,-0.012538,-0.028635,0.017357,0.022613,0.085689
-0.002025,-0.00991,0.020971,0.017357,0.018671,-0.007282,-0.026664,0.020314,0.031155,0.032797
-0.001697,-0.008267,0.021299,0.018014,0.013086,-0.003668,-0.028964,0.025242,0.024913,0.037725
-0.000383,-0.006624,0.019,0.019657,0.012101,-0.004982,-0.029621,0.031812,0.021956,0.046924
0.005531,-0.007939,0.018343,0.023599,0.010787,-0.003996,-0.028964,0.021299,0.04331,0.024256
0.006845,-0.001697,0.021299,0.019985,0.013086,-0.004325,-0.029621,0.021956,-0.003668,0.012429
0.015058,-0.002025,0.024256,0.017357,0.0167,-0.008267,-0.026664,0.020642,-0.002354,0.011444
0.015386,-0.001697,0.024585,0.020971,0.008159,-0.012866,-0.020094,0.019,-0.013195,0.016043
0.010458,-0.003011,0.028527,0.020314,0.006845,-0.013523,-0.030278,0.023599,0.003231,0.023599
0.005202,-0.009253,0.024256,0.020314,0.007173,-0.015166,-0.026993,0.020971,-0.005639,0.012429
-5.4e-05,-0.01418,0.021628,0.019985,0.011115,-0.020422,-0.025021,0.019,-0.020094,0.037068
-0.002682,-0.013852,0.020971,0.019985,0.012758,-0.021079,-0.026993,0.023599,-0.010238,0.001588
-0.001368,-0.008596,0.019657,0.021299,0.011115,-0.021079,-0.024693,0.022613,-0.018123,0.00126
0.001917,-0.006296,0.020971,0.019657,0.012429,-0.020751,-0.023379,0.015058,-0.015823,0.00126
-0.000711,-0.009253,0.03214,0.019657,0.008487,-0.01648,-0.023379,0.024913,-0.026335,-0.004653
-0.000711,-0.011881,0.019985,0.02557,0.009144,-0.015823,-0.022722,0.019985,-0.018123,0.005859
-0.001697,-0.012209,0.022285,0.018671,0.009473,-0.00991,-0.026007,0.021299,-0.025021,0.002902
-0.004325,-0.008267,0.019328,0.021956,0.01013,-0.012209,-0.033891,0.021628,-0.013852,0.003888
-0.003996,-0.005639,0.018671,0.024256,0.009801,-0.013852,-0.028964,0.018671,0.02327,0.001588
-0.004982,-0.011552,0.026884,0.02327,0.006188,-0.01418,-0.026993,0.020314,0.009801,-0.003996
-0.00104,-0.007282,0.018343,0.021628,0.012101,-0.014837,-0.024693,0.022942,0.004545,0.030826
-5.4e-05,-0.00761,0.020314,0.025242,0.012429,-0.025021,-0.022393,0.023599,-0.001368,0.031812
0.004217,-0.008596,0.017686,0.025899,0.01013,-0.011552,-0.021408,0.028198,-0.017137,0.021299
-0.006296,-0.003011,0.019,0.02327,0.012429,-0.011881,-0.022065,0.028855,-0.015823,0.027541
-0.003996,-0.007939,0.023599,0.011115,0.012429,-0.008596,-0.024036,0.024585,0.00356,0.046924
-0.003668,-0.008267,0.02327,0.024585,0.016043,-0.003011,-0.024364,0.022285,0.018014,0.042653
-0.003339,-0.00761,0.021956,0.017686,0.00783,0.000603,-0.02305,0.021628,0.009144,0.051194
0.004545,-0.007282,0.020314,0.019657,0.007173,0.005859,-0.020422,0.026884,-0.003996,0.035097
-0.003339,-0.008924,0.028527,0.017686,0.007173,0.008816,-0.026335,0.022942,0.024256,0.012429
0.004217,-0.004982,0.028527,0.007173,0.010787,0.006845,-0.026007,0.022285,0.019985,0.059407
0.009801,-0.003668,0.024913,0.015715,0.012429,-0.002025,-0.024693,0.021299,0.028198,0.038711
0.012758,-0.000711,0.027541,0.015058,0.003231,0.009801,-0.023379,0.021628,0.021956,0.048566
0.016372,-0.000383,0.028855,0.019985,0.003888,0.004874,-0.02765,0.022285,0.026227,0.039039
0.015386,0.003231,0.024913,0.024913,-0.001368,0.004217,-0.027321,0.022285,0.020642,0.030169
0.001917,-0.008596,0.019328,0.027213,0.002902,0.006188,-0.030606,0.022613,0.039039,0.033126
-0.007939,-0.012866,0.019,0.02787,0.00783,0.00783,-0.028307,0.023928,0.024913,0.034112
-0.007939,-0.010567,0.017686,0.028198,0.008816,0.005859,-0.026664,0.026884,0.027213,0.035097
0.004874,-0.008267,0.018343,0.026227,0.00783,0.01013,-0.026007,0.020314,0.011772,0.012101
0.007173,-0.000383,0.019657,0.02557,0.006516,0.006516,-0.025678,0.023928,0.005202,0.004874
0.010787,-0.00531,0.022613,0.029184,0.004217,0.007173,-0.029949,0.022613,0.014729,0.015715
0.006516,-0.004982,0.021628,0.026556,-0.001697,0.010458,-0.032249,0.023928,0.011115,0.018343
0.002574,-0.00761,0.020642,0.027541,0.005531,0.007173,-0.023707,0.022942,0.028198,0.004217
-0.003011,-0.006953,0.015715,0.028527,0.005202,0.01013,-0.032249,0.027213,0.019328,0.001588
0.000274,-0.009253,0.009801,0.029841,0.002245,0.007173,-0.031592,0.020314,0.021299,0.019328
0.002574,-0.011552,0.013415,0.02787,-0.002354,0.005859,-0.032249,0.022613,0.026884,0.004545
0.008159,-0.012866,0.013415,0.033454,-0.002025,0.000603,-0.029949,0.02327,0.013086,-0.008267
0.008159,-0.01418,0.014729,0.032469,0.003888,0.010458,-0.033234,0.027213,0.0167,-0.010567
0.005859,-0.019437,0.013744,0.029841,0.004874,0.012429,-0.030606,0.022942,0.029184,-0.002025
0.001917,-0.012866,0.009473,0.031483,0.002574,0.012429,-0.030935,0.030169,0.040353,-0.01648
0.001588,-0.008924,0.0167,0.031812,-0.003011,0.007173,-0.030935,0.028198,0.030498,0.012758
-0.003339,-0.007939,0.015386,0.033783,0.002902,-0.004325,-0.034548,0.023928,0.032469,0.006516
0.00126,-0.020422,0.0167,0.02557,0.004874,-0.002025,-0.035534,0.017357,0.035426,0.012429
0.000603,-0.015823,0.015386,0.025242,0.007502,-0.004653,-0.038162,0.019328,0.033783,0.021299
0.001917,-0.005639,0.0167,0.019328,0.006845,-0.008596,-0.036519,0.02327,0.045281,0.025242
0.006188,-0.007282,0.016372,0.027541,0.003888,-0.012866,-0.03422,0.021299,0.049223,0.028527
0.00126,-0.005639,0.011444,0.026227,0.008816,-0.011552,-0.04309,0.022942,0.06762,0.028855
-0.003011,-0.007282,0.011444,0.02787,0.00356,-0.014837,-0.04079,0.030498,0.071234,0.044953
0.002245,-0.005639,0.005859,0.026884,0.001917,-0.010567,-0.037834,0.021628,0.067949,0.046595
-5.4e-05,-0.006296,0.013415,0.030498,0.001917,-0.006296,-0.036519,0.021628,0.055794,0.038382
-0.000383,-0.002682,0.015715,0.021956,0.001917,-0.007939,-0.034548,0.022613,0.071891,0.044624
0.004545,0.000274,0.017029,0.021956,0.000931,-0.008924,-0.027978,0.022285,0.070905,0.054151
0.001588,-0.002682,0.017686,0.023599,0.002902,-0.004982,-0.035205,0.022942,0.060393,0.057765
-0.008267,-0.008596,0.018014,0.026227,0.009801,-0.001697,-0.036519,0.022942,0.053494,0.062364
-0.015166,-0.012209,0.016043,0.032469,0.01013,0.003888,-0.032577,0.023928,0.045938,0.04101
-0.013852,-0.013852,0.020642,0.022613,0.00783,0.008816,-0.031592,0.025899,0.040682,0.037397
-0.014837,-0.009581,0.015715,0.025242,0.007502,0.005531,-0.025021,0.026884,0.037397,0.041996
-0.01418,-0.019108,0.012758,0.025242,0.006845,0.008159,-0.034877,0.024585,0.037397,0.040025
-0.018451,-0.020094,0.018671,0.02327,0.009144,0.006188,-0.033234,0.026884,0.000603,0.056451
-0.016808,-0.021079,0.012101,0.018671,0.015386,0.009144,-0.033563,0.02557,0.008159,0.019328
-0.009581,-0.019765,0.014401,0.018343,0.010458,0.013086,-0.034548,0.025242,0.001588,0.018671
-0.005967,-0.015166,0.020314,0.017686,0.011772,0.008159,-0.033234,0.020314,0.011772,0.024256
-0.003668,-0.003011,0.022942,0.018671,0.010458,0.008487,-0.029949,0.029841,0.013086,0.014729
0.003888,-0.010895,0.022942,0.014729,0.012758,0.004545,-0.029621,0.024256,0.002574,0.024585
0.004874,-0.006624,0.020642,0.020314,0.020642,0.003888,-0.029621,0.028855,0.01013,0.002902
0.00783,-0.008267,0.016043,0.024256,0.011444,0.004217,-0.02305,0.027213,0.004217,-0.00104
0.019328,-0.009581,0.015715,0.022613,0.010787,0.010787,-0.024364,0.028198,-0.026664,-0.016808
0.022285,-0.00761,0.026556,0.019985,0.005202,0.007502,-0.029292,0.028527,-0.013523,-0.042433
0.033126,-0.002354,0.028198,0.008816,0.006188,0.003231,-0.02765,0.02557,-0.026007,-0.004325
0.022942,-0.000383,0.028198,0.024913,0.009473,-0.006296,-0.02535,0.024256,-0.017137,-0.017794
0.006188,-0.004982,0.030826,0.022285,0.012101,0.00783,-0.029292,0.022613,-0.024036,-0.011552
-0.007939,-0.012538,0.02787,0.022613,0.011772,-0.00104,-0.030935,0.024585,-0.00531,-0.006296
-0.008596,-0.006953,0.018671,0.023928,0.011444,-0.002025,-0.030278,0.024256,0.010458,0.003231
0.000274,-0.008924,0.037725,0.022285,0.014729,-0.000711,-0.028307,0.024913,-0.017794,0.025242
0.000603,-0.006624,0.031812,0.019657,0.015058,0.005859,-0.028964,0.027213,-0.008924,0.015715
-0.003339,-0.008267,0.032469,0.022285,0.013415,0.003888,-0.022065,0.024585,-0.015823,0.017357
-0.01418,-0.003339,0.032797,0.022285,0.011772,-0.002025,-0.025678,0.029184,-0.01418,0.027541
-0.019437,-0.001697,0.019657,0.025242,0.007502,-0.000383,-0.022722,0.02787,0.011115,0.040353
-0.020422,-0.00991,0.02787,0.025242,0.009144,-0.000711,-0.021736,0.026884,-0.018451,0.035097
-0.017466,-0.009253,0.022613,0.026884,0.015058,0.00126,-0.023379,0.026884,-0.001368,0.037397
-0.011881,-0.009253,0.021299,0.029841,0.011772,-0.004982,-0.022393,0.030169,-0.012538,0.028198
-0.010238,-0.016808,0.019985,0.026884,0.011772,-0.001697,-0.020422,0.020314,-0.00531,0.029841
-0.014509,-0.00531,0.020971,0.024256,0.01013,0.00126,-0.02535,0.026227,-0.001368,0.035426
-0.004653,-0.006953,0.014072,0.026227,0.008487,0.000931,-0.022393,0.02327,0.012758,0.051523
0.009801,-0.00104,0.017357,0.028198,0.00126,-0.004982,-0.025678,0.019328,0.015715,0.039368
0.019985,0.008487,0.019328,0.026556,-0.001697,-0.001697,-0.033234,0.019328,0.020642,0.052508
0.037725,0.014401,0.017357,0.029512,-0.005967,-0.007282,-0.027978,0.022285,0.018014,0.041339
0.021299,-0.002025,0.024913,0.033454,-0.006296,-0.006953,-0.030606,0.021628,0.038382,0.017357
0.006188,-0.009253,0.020314,0.027213,-0.005639,-0.007282,-0.031592,0.020971,0.031155,0.044296
0.009144,-0.010238,0.019657,0.030498,-0.001368,-0.016808,-0.027321,0.018343,0.033126,0.032469
0.018343,-0.004982,0.015058,0.028855,-0.003011,-0.008267,-0.024036,0.014072,0.017029,0.025242
0.002902,-0.006953,0.0167,0.027541,-0.00104,-0.010567,-0.02305,0.021956,-0.012209,0.031483
-0.015823,-0.019765,0.007173,0.027213,0.009801,-0.010238,-0.023707,0.021956,0.018671,0.034112
-0.027978,-0.023379,0.009144,0.028527,0.012758,-0.006624,-0.02535,0.02557,0.01013,0.029512
-0.017466,-0.017466,0.008487,0.023599,0.031155,-0.000383,-0.027321,0.028855,0.005202,0.02557
-0.010567,-0.00531,0.008159,0.024256,0.02557,0.001917,-0.024364,0.03214,-0.002682,0.016372
-0.003339,-0.006624,0.008487,0.022942,0.012429,0.000603,-0.02535,0.02787,-0.005639,0.010787
-0.002354,-0.007282,0.018014,0.015715,0.006188,0.002245,-0.025678,0.026227,-5.4e-05,0.000603
-0.002025,-0.010895,0.019985,0.022942,0.007502,0.001588,-0.025021,0.023599,-0.012866,0.002245
0.000931,-0.011224,0.02327,0.026227,0.010787,0.000931,-0.017794,0.024256,-0.016151,-5.4e-05
-0.00104,-0.008924,0.022285,0.025242,0.011444,0.000274,-0.027321,0.031483,-0.013195,0.009801
-0.002682,-0.006296,0.015715,0.021628,0.011772,-0.001697,-0.024036,0.021299,-0.012209,0.006516
-0.006953,-0.00761,0.017686,0.019985,0.014401,0.001588,-0.024693,0.023599,-0.007282,-0.008924
-0.009581,-0.00991,0.016043,0.019657,0.012429,0.008816,-0.024036,0.021956,0.002574,0.019328
-0.006624,-0.013523,0.017029,0.019985,0.011444,0.001588,-0.025678,0.021956,0.002245,0.016372
0.001588,-0.009253,0.017686,0.020314,0.009473,0.000931,-0.034877,0.018671,0.003231,0.024585
0.010787,-0.002354,0.022942,0.019985,0.009801,-0.006953,-0.028307,0.015058,-0.006624,0.05448
0.020971,0.001917,0.024256,0.022613,0.010787,-0.009253,-0.026993,0.016043,0.009473,0.011772
0.021956,0.002902,0.022613,0.022285,0.005531,-0.002354,-0.029949,0.017029,0.004874,0.034112
0.009801,-0.002025,0.022613,0.022942,0.007502,-0.009581,-0.029621,0.015715,0.020642,0.037725
-0.003339,-0.011881,0.019985,0.025899,0.005202,-0.004982,-0.032577,0.015386,0.054808,0.034112
-0.012538,-0.01418,0.018014,0.022613,0.009144,-0.001368,-0.031592,0.0167,0.012429,0.029184
-0.009253,-0.015494,0.017029,0.016372,0.021956,-0.004982,-0.033234,0.015715,0.026227,0.038054
-0.002354,-0.011224,0.020314,0.020971,0.012758,-0.00761,-0.026007,0.016043,0.030826,0.047909
0.002574,-0.006953,0.02557,0.019985,0.014072,-0.00761,-0.034548,0.015386,0.030826,0.056122
0.003888,-0.006953,0.031483,0.021628,0.013415,-0.005967,-0.031592,0.018343,0.028198,0.07879
0.00126,-0.006624,0.017686,0.029184,0.011444,-0.00531,-0.033234,0.017357,0.038382,0.04988
-0.003011,-0.006624,0.019,0.018014,0.008816,0.000603,-0.033234,0.017029,0.041339,0.059736
-0.004325,-0.004982,0.014729,0.019985,0.011115,-0.002682,-0.036848,0.019657,0.046267,0.056779
-0.008267,-0.000711,0.014729,0.019,0.010458,-0.004653,-0.033234,0.018343,0.040025,0.047581
-0.006953,-0.011881,0.022613,0.018343,0.006516,-0.007282,-0.034548,0.021956,0.031483,0.050537
-0.004653,-0.007282,0.011115,0.018014,0.001917,-0.00761,-0.032577,0.019328,0.025242,0.066635
-0.003996,-0.004653,0.014072,0.019,-0.004325,-0.00761,-0.034548,0.020314,0.035426,0.046924
-0.002354,-0.003668,0.013086,0.017029,0.007502,-0.006296,-0.041447,0.020314,0.040353,0.036411
-0.005639,-0.003668,0.015386,0.016043,0.008487,-0.014509,-0.033563,0.020642,0.027541,0.030169
-0.004653,-0.008924,0.017686,0.018014,0.007173,-0.013195,-0.032249,0.021956,0.03444,0.008159
0.000931,-0.007939,0.0167,0.022285,0.005859,-0.014509,-0.030606,0.018343,0.023599,0.027541
0.006516,-0.004653,0.016043,0.022942,0.019985,-0.024036,-0.030278,0.017686,0.02327,0.015058
0.015386,-0.004325,0.015386,0.019985,0.010787,-0.015823,-0.026993,0.018014,0.007173,0.000274
0.006188,-0.016808,0.017029,0.020314,0.005531,-0.018451,-0.033234,0.017686,0.000603,0.007173
0.003231,-0.012866,0.014072,0.021628,0.000603,-0.006953,-0.032577,0.020971,0.005202,-0.004653
0.00356,-0.011552,0.020971,0.025899,-0.00991,-0.00991,-0.032906,0.020642,0.011115,-0.018123
0.00356,-0.010895,0.021628,0.020642,-0.000711,-0.005639,-0.033891,0.022285,0.011444,-0.008924
-0.004325,-0.006296,0.021628,0.021299,-0.007939,-0.012866,-0.035534,0.024256,0.027213,-0.014837
0.004545,-0.004325,0.017029,0.020314,-0.011881,-0.015494,-0.032906,0.021299,0.017029,-0.003668
-0.002682,-0.006624,0.02327,0.019328,-0.00991,-0.012538,-0.033891,0.019985,0.030498,-0.02305
-0.002354,-0.008267,0.014729,0.018014,-0.002025,-0.004325,-0.033234,0.020314,0.037725,-0.001368
-0.000711,-0.010567,0.013086,0.020642,0.005202,-0.012209,-0.031263,0.022285,0.040353,0.004874
-5.4e-05,-0.004325,0.011115,0.021956,0.003231,-0.000711,-0.030606,0.018014,0.022942,-0.000711
-0.006296,-0.004982,-0.002354,0.024256,0.000603,-0.000711,-0.033891,0.021628,0.04561,0.004545
-0.006624,-0.009253,0.011444,0.028855,-0.00531,0.006516,-0.033891,0.022942,0.035097,0.007502
-0.00761,-0.006624,0.008159,0.021956,-0.002025,0.010787,-0.032906,0.02557,0.047909,0.024256
-0.00104,-0.007282,0.010787,0.021299,0.005202,0.011444,-0.036519,0.026227,0.059736,0.029184
-0.000711,-0.014509,0.013086,0.017029,0.005859,0.00783,-0.028964,0.021956,0.044624,0.027541
-0.007282,-0.010895,0.015386,0.021628,0.008816,0.006845,-0.030606,0.026227,0.055794,0.030498
-0.005639,-0.011552,0.013086,0.011115,0.012101,0.010787,-0.028635,0.026884,0.064992,0.049223
-0.001368,-0.006953,0.013415,0.019328,0.014072,0.0167,-0.031592,0.030826,0.055137,0.053822
-0.00991,-0.006624,0.012101,0.019,0.019657,0.021299,-0.038819,0.030498,0.076162,0.059407
-0.008596,-0.013523,0.010458,0.021299,0.022285,0.020642,-0.034877,0.028855,0.071891,0.059736
-0.01418,-0.016151,0.004217,0.021956,0.019985,0.015386,-0.035862,0.019328,0.074848,0.070248
-0.012209,-0.017466,0.016372,0.015386,0.017686,0.009144,-0.036191,0.020314,0.068277,0.061378
-0.004325,-0.013852,0.021299,0.02557,0.013744,-0.000711,-0.03422,0.019657,0.046924,0.056451
0.006188,-0.012209,0.027541,0.021956,0.011115,-0.002354,-0.033891,0.018671,0.041996,0.049552
0.003231,-0.015823,0.025242,0.018014,0.004545,-0.004653,-0.033234,0.016043,0.028855,0.050866
0.009473,-0.002354,0.016372,0.018343,-0.000711,-0.005967,-0.03192,0.020314,0.028198,0.046595
0.009144,0.000274,0.024585,0.023599,-0.006953,-0.00761,-0.031592,0.024913,0.009473,0.055465
0.010458,0.000274,0.022285,0.020971,-0.000383,-0.006624,-0.027321,0.028198,-0.000383,0.036411
-0.000711,-0.002682,0.02557,0.018014,0.001917,-0.00531,-0.023379,0.030498,-0.025021,0.025242
-0.000711,-0.013195,0.018343,0.018014,-0.002682,-0.003011,-0.02535,0.026884,-0.010895,0.020314
-0.003011,-0.007282,0.019,0.015386,-0.004982,-0.00531,-0.026993,0.027541,-0.015166,0.012101
0.003888,-0.007282,0.020642,0.0167,0.000274,-0.010895,-0.02535,0.021299,-0.024036,0.003888
0.006845,-0.002682,0.021299,0.018014,-0.004982,-0.013195,-0.025021,0.019985,-0.024693,-0.001368
0.000931,-0.004325,0.024913,0.018671,0.002574,-0.010567,-0.031592,0.02787,-0.009253,0.011772
0.002902,-0.006296,0.021628,0.020971,0.003888,-0.00761,-0.028964,0.018014,-0.029949,0.037068
-0.008924,-0.013195,0.023928,0.024256,0.004217,-0.004982,-0.032906,0.021956,-0.025021,-0.00991
-0.00991,-0.012866,0.018343,0.024913,0.003888,-0.003668,-0.033234,0.019328,-0.014837,0.002245
-0.002025,-0.005967,0.022613,0.026556,0.003888,-0.012866,-0.035862,0.017686,-0.003996,0.006516
0.003888,0.00356,0.02787,0.029841,0.002574,-0.008924,-0.033234,0.017029,-0.013195,0.005859
0.009473,0.001588,0.034769,0.018343,0.00356,-0.003996,-0.030278,0.015715,-0.007939,0.015058
0.008816,-0.001697,0.033783,0.025899,0.004874,0.001588,-0.029621,0.018014,-0.007939,0.001588
0.007502,-0.001697,0.033783,0.02327,0.007502,-0.00531,-0.026993,0.019328,-0.005967,0.002574
0.004545,0.001917,0.031483,0.024585,0.003888,0.002245,-0.031263,0.024256,-0.008924,0.024256
0.004545,0.004874,0.032469,0.028527,0.003231,0.000274,-0.029292,0.024585,0.022942,0.028527
0.005531,-0.003668,0.043638,0.026227,0.006845,-0.001368,-0.02535,0.029184,-5.4e-05,0.007173
0.003888,0.001588,0.032469,0.025899,0.004217,0.000931,-0.025021,0.02787,-0.004653,0.044953
0.00356,-0.006624,0.032797,0.023928,0.011772,-0.008267,-0.023707,0.026227,-0.002354,0.040682
0.002245,-0.00991,0.03214,0.023928,0.012429,-0.00104,-0.02305,0.016043,-0.010238,0.046595
-0.012538,-0.00531,0.029512,0.022942,0.012429,-0.004653,-0.028635,0.026884,-0.024036,0.046267
-0.011552,-0.014837,0.025899,0.026556,0.011772,-0.010238,-0.027978,0.020971,0.013415,0.058093
-0.012209,-0.012209,0.023928,0.022285,0.011444,-0.008267,-0.031263,0.022942,0.013086,0.060393
-0.006296,-0.01418,0.025242,0.024913,0.005202,-0.004653,-0.02765,0.017357,0.005859,0.052837
0.008816,-0.010895,0.022613,0.028198,0.005859,-0.003996,-0.03422,0.018014,0.015715,0.051851
0.004545,-0.010567,0.020314,0.029184,0.008816,-0.004325,-0.031592,0.018671,0.005531,0.080432
0.002902,-0.014509,0.018014,0.026227,0.012101,-0.008596,-0.029621,0.020642,0.017686,0.062035
0.001588,-0.014509,0.0167,0.031155,0.012758,-0.015823,-0.029292,0.024256,0.01013,0.031812
0.002902,-0.014837,0.018671,0.032469,0.013415,-0.002354,-0.023379,0.027213,0.003231,0.030169
0.009473,-0.012209,0.019,0.031812,0.015386,-0.002025,-0.028307,0.030169,0.008816,0.026556
0.011115,-0.008924,0.009801,0.030826,0.012429,0.002574,-0.028307,0.027541,0.034112,0.026227
0.00356,-0.01418,0.015386,0.033783,0.013744,0.002245,-0.028964,0.026884,0.00356,0.025242
-0.010238,-0.021408,0.010787,0.028855,0.011772,0.004217,-0.029949,0.026884,0.009801,0.021299
-0.027321,-0.024364,0.008816,0.030498,0.006516,0.000274,-0.033891,0.025242,0.02557,0.022942
-0.00991,-0.026664,0.009801,0.028198,0.003888,-0.003996,-0.031263,0.023928,0.018671,0.026227
-0.003011,-0.010895,0.010787,0.015058,0.004874,-0.003996,-0.028964,0.02557,0.023928,0.023599
-0.002025,-0.006624,0.006188,0.018014,0.005531,-0.00531,-0.02765,0.028527,0.017029,0.020971
-0.003339,-0.006296,0.003231,0.024585,0.006845,-0.005967,-0.026007,0.032797,0.012429,0.020314
-0.019437,-0.005639,0.00126,0.02557,0.006845,-0.003668,-0.028307,0.034769,0.024256,0.027541
-0.011881,-0.006953,0.001588,0.022613,0.00356,0.000274,-0.023379,0.026884,0.009473,0.013744
-0.020094,-0.008267,-0.000711,0.022285,0.003888,0.004217,-0.027321,0.029184,0.029841,-0.013852
-0.021736,-0.012209,0.006188,0.015715,0.008159,0.004545,-0.028635,0.023599,0.032469,0.010787
-0.020422,-0.008596,0.013744,0.019,0.005531,-0.000711,-0.032577,0.020642,0.02787,-0.00761
-0.006624,-0.004982,0.016372,0.015058,0.010787,0.000931,-0.029949,0.019,0.027213,0.002245
0.005531,0.003231,0.013744,0.018671,0.011444,-0.004653,-0.029949,0.019985,0.050866,0.00356
0.012429,0.005202,0.011444,0.018343,0.012101,-0.004982,-0.026664,0.025242,0.047252,-0.012866
0.018014,0.005859,0.0167,0.017029,0.006516,-0.003011,-0.028635,0.025242,0.043638,0.034112
0.016372,0.002245,0.016372,0.017686,0.008159,-0.007939,-0.029949,0.021299,0.044624,0.031483
0.004874,-5.4e-05,0.011115,0.019985,0.001588,0.002245,-0.034548,0.027213,0.04988,0.032797
0.005531,-0.010238,0.015058,0.018343,0.001588,0.002902,-0.033234,0.022942,0.049552,0.04101
0.013086,-0.002354,0.018671,0.019657,0.002902,0.001917,-0.030278,0.024256,0.051851,0.043967
0.021299,-0.001368,0.02787,0.020971,0.00356,-0.000711,-0.030935,0.025899,0.044296,0.052837
0.014401,-0.000711,0.02557,0.021628,0.005859,-0.001697,-0.031263,0.024256,0.029512,0.052837
-0.000711,-0.008267,0.019657,0.022942,0.002574,0.002902,-0.034877,0.027541,0.059079,0.052837
-0.006624,-0.014509,0.012101,0.022942,0.002245,0.00356,-0.032577,0.019328,0.054151,0.057108
-0.006296,-0.010238,0.018343,0.019657,0.007173,0.003888,-0.033563,0.022942,0.048566,0.042653
-0.002025,-0.010895,0.019328,0.021628,0.009801,0.00783,-0.032249,0.022613,0.03214,0.066963
0.000274,-0.011881,0.020314,0.022285,0.014401,-0.002354,-0.022722,0.022942,0.032797,0.062035
-0.006296,-0.014509,0.021299,0.020642,0.017029,0.000931,-0.027321,0.022613,0.017686,0.056451
-0.003996,-0.013852,0.020642,0.023599,0.014401,0.00126,-0.02535,0.022942,-0.014509,0.080761
